"","location","continent","date","people_fully_vaccinated","people_fully_vaccinated_per_hundred","new_cases","total_cases","new_deaths","new_deaths_per_million","total_deaths_per_million"
"27425","Philippines","Asia",2021-07-04,2868905,2.58,5950,1436369,86,0.774,226.472
"27426","Philippines","Asia",2021-07-06,2920448,2.63,4086,1445832,104,0.937,227.796
"27427","Philippines","Asia",2021-07-07,2971367,2.68,4278,1450110,163,1.468,229.263
"27428","Philippines","Asia",2021-07-08,3089976,2.78,5475,1455585,191,1.72,230.983
"27429","Philippines","Asia",2021-07-10,3365745,3.03,5664,1467119,96,0.864,232.478
"27430","Philippines","Asia",2021-07-11,3464916,3.12,5906,1473025,105,0.946,233.424
"27431","Philippines","Asia",2021-07-12,3526342,3.18,5036,1478061,94,0.846,234.27
"27432","Philippines","Asia",2021-07-13,3670940,3.31,3599,1481660,77,0.693,234.964
"27433","Philippines","Asia",2021-07-15,4047792,3.65,5208,1490665,82,0.738,236.963
"27434","Philippines","Asia",2021-07-16,4288660,3.86,5663,1496328,162,1.459,238.422
"27435","Philippines","Asia",2021-07-19,4708073,4.24,5641,1513396,72,0.648,241.213
"27436","Philippines","Asia",2021-07-21,5031301,4.53,6546,1524449,30,0.27,242.006
"27437","Philippines","Asia",2021-07-23,5560029,5.01,6831,1537097,0,0,242.159
"27438","Philippines","Asia",2021-07-25,5984115,5.39,5474,1548755,93,0.837,245.158
"27439","Philippines","Asia",2021-07-26,6089314,5.48,6641,1555396,23,0.207,245.365
"27440","Philippines","Asia",2021-07-27,6311060,5.68,7024,1562420,71,0.639,246.004
"27441","Philippines","Asia",2021-07-29,7835715,7.06,5620,1572287,176,1.585,248.336
"27442","Philippines","Asia",2021-08-02,9115963,8.21,8073,1605762,77,0.693,252.983
"27443","Philippines","Asia",2021-08-03,10282152,9.26,6779,1612541,48,0.432,253.415
"27444","Philippines","Asia",2021-08-05,10705190,9.64,7992,1627816,196,1.765,255.991
"27445","Philippines","Asia",2021-08-08,11614590,10.46,9575,1658916,287,2.584,262.25
"27446","Philippines","Asia",2021-08-11,12027383,10.83,11884,1688040,154,1.387,264.519
"27447","Philippines","Asia",2021-08-15,12565017,11.32,14385,1741616,270,2.431,273.218
"27448","Philippines","Asia",2021-08-16,12743082,11.48,14230,1755846,26,0.234,273.452
"27449","Philippines","Asia",2021-08-18,12877197,11.6,10820,1776495,161,1.45,275.766
"27450","Philippines","Asia",2021-08-22,13130485,11.82,15584,1839635,214,1.927,286.456
"27451","Philippines","Asia",2021-08-23,13197689,11.88,18011,1857646,151,1.36,287.815
"27452","Philippines","Asia",2021-08-25,13371734,12.04,13397,1883088,228,2.053,292.597
"27453","Philippines","Asia",2021-08-29,13784681,12.41,18323,1954023,101,0.91,298.153
"27454","Philippines","Asia",2021-08-31,13958418,12.57,13655,1989857,118,1.063,301.206
"27455","Philippines","Asia",2021-09-01,14109916,12.71,14098,2003955,85,0.765,301.971
"27456","Philippines","Asia",2021-09-05,15033354,13.54,19900,2080984,172,1.549,308.284
"27457","Philippines","Asia",2021-09-06,15121776,13.62,22347,2103331,103,0.928,309.212
"27458","Philippines","Asia",2021-09-08,15837799,14.26,12697,2134005,174,1.567,312.228
"27459","Philippines","Asia",2021-09-09,16138934,14.53,27887,2161892,61,0.549,312.778
"27460","Philippines","Asia",2021-09-12,16794545,15.12,21346,2227367,167,1.504,316.488
"27461","Philippines","Asia",2021-09-13,17078676,15.38,20704,2248071,162,1.459,317.947
"27462","Philippines","Asia",2021-09-14,17348671,15.62,17995,2266066,222,1.999,319.946
"27463","Philippines","Asia",2021-09-15,17675959,15.92,16945,2283011,213,1.918,321.864
"27464","Philippines","Asia",2021-09-16,17977462,16.19,21181,2304192,276,2.485,324.349
"27465","Philippines","Asia",2021-09-19,18560409,16.71,19199,2366749,205,1.846,331.283
"27466","Philippines","Asia",2021-09-21,19023958,17.13,16300,2401916,140,1.261,333.859
"27467","Philippines","Asia",2021-09-23,19671725,17.71,17334,2434753,177,1.594,336.84
"27468","Philippines","Asia",2021-09-26,20307122,18.29,20683,2490858,0,0,336.84
"27469","Philippines","Asia",2021-09-27,20583580,18.54,18319,2509177,89,0.801,337.641
"27470","Philippines","Asia",2021-09-28,20815925,18.75,13788,2522965,192,1.729,339.37
"27471","Philippines","Asia",2021-09-29,21103317,19,12767,2535732,478,4.304,343.675
"27472","Philippines","Asia",2021-09-30,21358676,19.23,14234,2549966,130,1.171,344.845
"27473","Philippines","Asia",2021-10-03,21800974,19.63,13226,2593399,112,1.009,349.114
"27474","Philippines","Asia",2021-10-04,21991452,19.8,10641,2604040,60,0.54,349.654
"27475","Philippines","Asia",2021-10-05,22402105,20.17,9030,2613070,0,0,349.654
"27476","Philippines","Asia",2021-10-06,22657351,20.4,9847,2622917,0,0,349.654
"27477","Philippines","Asia",2021-10-07,22874013,20.6,9964,2632881,9,0.081,349.735
"27478","Philippines","Asia",2021-10-10,23186969,20.88,12112,2666562,119,1.072,356.822
"27479","Philippines","Asia",2021-10-11,23360489,21.04,8252,2674814,36,0.324,357.146
"27480","Philippines","Asia",2021-10-12,23538103,21.2,8558,2683372,236,2.125,359.272
"27481","Philippines","Asia",2021-10-13,23765641,21.4,7083,2690455,173,1.558,360.829
"27482","Philippines","Asia",2021-10-14,23981240,21.6,7777,2698232,152,1.369,362.198
"27483","Philippines","Asia",2021-10-17,24307903,21.89,6859,2720368,95,0.855,366.287
"27484","Philippines","Asia",2021-10-18,24498753,22.06,6918,2727286,86,0.774,367.061
"27485","Philippines","Asia",2021-10-19,24694717,22.24,4449,2731735,211,1.9,368.961
"27486","Philippines","Asia",2021-10-20,24876889,22.4,3634,2735369,5,0.045,369.006
"27487","Philippines","Asia",2021-10-21,25101222,22.6,4742,2740111,260,2.341,371.348
"27488","Philippines","Asia",2021-10-24,25711980,23.15,5256,2756923,208,1.873,376.354
"27489","Philippines","Asia",2021-10-25,25955669,23.37,4384,2761307,149,1.342,377.696
"27490","Philippines","Asia",2021-10-26,26180669,23.58,4365,2765672,135,1.216,378.912
"27491","Philippines","Asia",2021-10-27,26479028,23.84,3177,2768849,271,2.44,381.352
"27492","Philippines","Asia",2021-10-28,26803677,24.14,3642,2772491,227,2.044,383.397
"27493","Philippines","Asia",2021-10-31,27360873,24.64,3380,2787276,128,1.153,388.773
"27494","Philippines","Asia",2021-11-01,27442969,24.71,3099,2790375,104,0.937,389.709
"27495","Philippines","Asia",2021-11-02,27749809,24.99,2281,2792656,128,1.153,390.862
"27496","Philippines","Asia",2021-11-03,28198294,25.39,1242,2793898,182,1.639,392.501
"27497","Philippines","Asia",2021-11-11,30804594,27.74,1937,2811248,201,1.81,404.027
"27498","Philippines","Asia",2021-11-18,32993083,29.71,1259,2821753,305,2.747,418.04
"27499","Philippines","Asia",2021-11-21,33579181,30.24,1911,2826410,171,1.54,423.911
"27500","Philippines","Asia",2021-11-28,35678774,32.13,630,2831807,156,1.405,435.501
"27501","Philippines","Asia",2021-11-30,36365357,32.75,359,2832734,44,0.396,437.158
"27502","Philippines","Asia",2021-12-01,36869419,33.2,304,2833038,167,1.504,438.661
"27503","Philippines","Asia",2021-12-02,37353438,33.64,435,2833473,40,0.36,439.022
"27504","Philippines","Asia",2021-12-05,38168603,34.37,481,2834775,156,1.405,444.731
"27505","Philippines","Asia",2021-12-06,38699023,34.85,379,2835154,113,1.018,445.749
"27506","Philippines","Asia",2021-12-08,39560598,35.63,248,2835593,170,1.531,448.108
"27507","Philippines","Asia",2021-12-13,41513071,37.38,211,2836803,61,0.549,453.331
"27508","Philippines","Asia",2021-12-14,42008263,37.83,65,2836868,10,0.09,453.421
"27509","Philippines","Asia",2021-12-15,42576087,38.34,47,2836915,98,0.883,454.304
"27510","Philippines","Asia",2021-12-16,43024393,38.74,101,2837016,47,0.423,454.727
"27511","Philippines","Asia",2021-12-19,43534136,39.2,22,2837577,64,0.576,456.915
"27512","Philippines","Asia",2021-12-20,44212255,39.81,153,2837730,45,0.405,457.32
"27513","Philippines","Asia",2021-12-26,47169454,42.48,259,2838640,13,0.117,461.066
"27514","Philippines","Asia",2021-12-27,47860944,43.1,152,2838792,11,0.099,461.165
"27515","Philippines","Asia",2021-12-28,48647158,43.81,319,2839111,2,0.018,461.183
"27516","Philippines","Asia",2021-12-30,49626439,44.69,1470,2841260,132,1.189,462.624
"27517","Philippines","Asia",2022-01-04,50627196,45.59,5300,2861119,18,0.162,464.705
"27518","Philippines","Asia",2022-01-05,51085070,46,10626,2871745,58,0.522,465.227
"27519","Philippines","Asia",2022-01-06,51655649,46.52,17172,2888917,81,0.729,465.956
"27520","Philippines","Asia",2022-01-09,52393229,47.18,28572,2965447,15,0.135,469.621
"27521","Philippines","Asia",2022-01-10,52849101,47.59,33083,2998530,143,1.288,470.909
"27522","Philippines","Asia",2022-01-11,53389481,48.08,27943,3026473,218,1.963,472.872
"27523","Philippines","Asia",2022-01-12,53905973,48.54,32161,3058634,143,1.288,474.16
"27524","Philippines","Asia",2022-01-13,54423286,49.01,33775,3092409,82,0.738,474.898
"27525","Philippines","Asia",2022-01-16,55195486,49.7,37017,3205396,49,0.441,476.438
"27526","Philippines","Asia",2022-01-17,55583592,50.05,36978,3242374,22,0.198,476.636
"27527","Philippines","Asia",2022-01-18,56027759,50.45,28384,3270758,33,0.297,476.934
"27528","Philippines","Asia",2022-01-19,56444406,50.83,22867,3293625,82,0.738,477.672
"27529","Philippines","Asia",2022-01-20,56835020,51.18,30853,3324478,109,0.982,478.654
"27530","Philippines","Asia",2022-01-23,57268257,51.57,29692,3417216,66,0.594,481.526
"27531","Philippines","Asia",2022-01-25,57844436,52.09,17590,3459646,79,0.711,482.661
"27532","Philippines","Asia",2022-01-26,58149158,52.36,15647,3475293,66,0.594,483.255
"27533","Philippines","Asia",2022-01-31,59026174,53.15,14522,3560202,112,1.009,486.308
"27534","Philippines","Asia",2022-02-01,59120367,53.24,9463,3569665,51,0.459,486.767
"27535","Philippines","Asia",2022-02-02,59389080,53.48,7633,3577298,43,0.387,487.154
"27536","Philippines","Asia",2022-02-04,59811526,53.86,8541,3594002,46,0.414,488.208
"27537","Philippines","Asia",2022-02-07,60145895,54.16,6819,3616387,12,0.108,491.126
"27538","Philippines","Asia",2022-02-14,61626201,55.5,2662,3639942,164,1.477,496.133
"27539","Philippines","Asia",2022-02-17,62199764,56.01,2196,3646793,107,0.964,498.258
"27540","Philippines","Asia",2022-02-21,62652101,56.42,1323,3653526,79,0.711,502.157
"27541","Philippines","Asia",2022-03-13,63992620,57.63,562,3670739,169,1.522,518.79
"27542","Philippines","Asia",2022-03-15,64660228,58.23,0,3671293,0,0,518.925
"27543","Philippines","Asia",2022-03-21,65248130,58.76,408,3674694,13,0.117,524.787
"27544","Philippines","Asia",2022-03-24,65528820,59.01,437,3675821,208,1.873,529.245
"27545","Philippines","Asia",2022-03-29,65804988,59.26,240,3677616,8,0.072,531.649
"27546","Philippines","Asia",2022-03-31,65992980,59.43,321,3678245,124,1.117,533.549
"27547","Philippines","Asia",2022-04-04,66230305,59.64,132,3679761,22,0.198,534.594
"27548","Philippines","Asia",2022-04-05,66341257,59.74,222,3679983,5,0.045,534.639
"27549","Philippines","Asia",2022-04-07,66522662,59.91,270,3680514,169,1.522,536.629
"27550","Philippines","Asia",2022-04-11,66652616,60.02,272,3681646,8,0.072,538.304
"27551","Philippines","Asia",2022-04-18,66979873,60.32,169,3683211,7,0.063,540.096
"27552","Philippines","Asia",2022-04-19,67100671,60.43,156,3683367,6,0.054,540.15
"27553","Philippines","Asia",2022-04-26,67640431,60.91,123,3684835,1,0.009,542.068
"27554","Philippines","Asia",2022-04-28,67792216,61.05,193,3685222,52,0.468,542.717
"27555","Philippines","Asia",2022-05-02,67911464,61.16,187,3686082,13,0.117,544.004
"27556","Poland","Europe",2021-01-30,198478,0.53,5864,1508674,302,7.99,981.083
"27557","Poland","Europe",2021-01-31,200537,0.53,4711,1513385,98,2.593,983.676
"27558","Poland","Europe",2021-02-01,233129,0.62,2504,1515889,42,1.111,984.787
"27559","Poland","Europe",2021-02-02,289190,0.77,4326,1520215,254,6.72,991.507
"27560","Poland","Europe",2021-02-03,344432,0.91,6801,1527016,421,11.138,1002.646
"27561","Poland","Europe",2021-02-04,395375,1.05,6495,1533511,447,11.826,1014.472
"27562","Poland","Europe",2021-02-05,424730,1.12,6053,1539564,368,9.736,1024.208
"27563","Poland","Europe",2021-02-06,440365,1.17,5966,1545530,282,7.461,1031.669
"27564","Poland","Europe",2021-02-07,450496,1.19,4725,1550255,93,2.461,1034.13
"27565","Poland","Europe",2021-02-09,482146,1.28,3999,1556685,228,6.032,1041.352
"27566","Poland","Europe",2021-02-11,580607,1.54,7013,1570658,456,12.064,1062.968
"27567","Poland","Europe",2021-02-12,624907,1.65,6378,1577036,247,6.535,1069.503
"27568","Poland","Europe",2021-02-13,640650,1.69,6585,1583621,285,7.54,1077.043
"27569","Poland","Europe",2021-02-14,645971,1.71,5334,1588955,98,2.593,1079.636
"27570","Poland","Europe",2021-02-15,658235,1.74,2542,1591497,25,0.661,1080.297
"27571","Poland","Europe",2021-02-16,691380,1.83,5176,1596673,196,5.186,1085.483
"27572","Poland","Europe",2021-02-17,774060,2.05,8699,1605372,280,7.408,1092.891
"27573","Poland","Europe",2021-02-18,865884,2.29,9074,1614446,274,7.249,1100.14
"27574","Poland","Europe",2021-02-19,916935,2.43,8772,1623218,241,6.376,1106.516
"27575","Poland","Europe",2021-02-20,925682,2.45,8509,1631727,254,6.72,1113.237
"27576","Poland","Europe",2021-02-21,929965,2.46,7040,1638767,94,2.487,1115.723
"27577","Poland","Europe",2021-02-22,934782,2.47,3891,1642658,17,0.45,1116.173
"27578","Poland","Europe",2021-02-24,1031518,2.73,12147,1661109,372,9.842,1132.577
"27579","Poland","Europe",2021-02-26,1168058,3.09,11536,1684788,259,6.852,1146.996
"27580","Poland","Europe",2021-02-28,1186747,3.14,10101,1706986,113,2.99,1158.002
"27581","Poland","Europe",2021-03-01,1192900,3.16,4786,1711772,24,0.635,1158.637
"27582","Poland","Europe",2021-03-03,1281179,3.39,15698,1735406,352,9.313,1173.638
"27583","Poland","Europe",2021-03-04,1366648,3.62,15253,1750659,289,7.646,1181.284
"27584","Poland","Europe",2021-03-06,1424715,3.77,14855,1781345,247,6.535,1194.777
"27585","Poland","Europe",2021-03-08,1434640,3.8,6169,1801083,32,0.847,1198.958
"27586","Poland","Europe",2021-03-09,1445170,3.82,9953,1811036,282,7.461,1206.418
"27587","Poland","Europe",2021-03-11,1555400,4.12,21111,1849424,376,9.948,1226.896
"27588","Poland","Europe",2021-03-12,1595520,4.22,18873,1868297,351,9.286,1236.183
"27589","Poland","Europe",2021-03-13,1602745,4.24,21063,1889360,344,9.101,1245.284
"27590","Poland","Europe",2021-03-14,1606154,4.25,17272,1906632,110,2.91,1248.194
"27591","Poland","Europe",2021-03-15,1610293,4.26,10895,1917527,28,0.741,1248.935
"27592","Poland","Europe",2021-03-16,1621287,4.29,14394,1931921,372,9.842,1258.777
"27593","Poland","Europe",2021-03-17,1664524,4.4,25053,1956974,454,12.012,1270.789
"27594","Poland","Europe",2021-03-18,1730349,4.58,27274,1984248,356,9.419,1280.207
"27595","Poland","Europe",2021-03-19,1769770,4.68,25996,2010244,419,11.086,1291.293
"27596","Poland","Europe",2021-03-20,1780169,4.71,26456,2036700,352,9.313,1300.606
"27597","Poland","Europe",2021-03-21,1783720,4.72,21850,2058550,141,3.73,1304.336
"27598","Poland","Europe",2021-03-22,1788446,4.73,14579,2073129,65,1.72,1306.056
"27599","Poland","Europe",2021-03-23,1808008,4.78,16740,2089869,396,10.477,1316.533
"27600","Poland","Europe",2021-03-24,1857517,4.91,30802,2120671,579,15.319,1331.852
"27601","Poland","Europe",2021-03-26,1969905,5.21,35145,2189966,445,11.773,1357.383
"27602","Poland","Europe",2021-03-28,1992611,5.27,29266,2250991,131,3.466,1372.702
"27603","Poland","Europe",2021-03-30,2019040,5.34,20862,2288826,460,12.17,1386.142
"27604","Poland","Europe",2021-03-31,2039663,5.4,32891,2321717,653,17.277,1403.418
"27605","Poland","Europe",2021-04-01,2058204,5.45,35253,2356970,620,16.403,1419.822
"27606","Poland","Europe",2021-04-02,2070003,5.48,30541,2387511,500,13.229,1433.05
"27607","Poland","Europe",2021-04-04,2073334,5.49,22958,2438542,204,5.397,1453.581
"27608","Poland","Europe",2021-04-05,2074033,5.49,9921,2448463,64,1.693,1455.274
"27609","Poland","Europe",2021-04-07,2090058,5.53,14908,2471617,638,16.88,1473.741
"27610","Poland","Europe",2021-04-08,2096185,5.55,27890,2499507,956,25.293,1499.034
"27611","Poland","Europe",2021-04-10,2105550,5.57,24892,2552898,749,19.816,1539.17
"27612","Poland","Europe",2021-04-11,2106549,5.57,21733,2574631,245,6.482,1545.652
"27613","Poland","Europe",2021-04-12,2113615,5.59,12016,2586647,60,1.587,1547.239
"27614","Poland","Europe",2021-04-13,2137304,5.65,13203,2599850,645,17.065,1564.304
"27615","Poland","Europe",2021-04-15,2248126,5.95,21126,2642242,682,18.044,1603.619
"27616","Poland","Europe",2021-04-19,2307284,6.1,7302,2695327,101,2.672,1643.861
"27617","Poland","Europe",2021-04-20,2341716,6.2,9244,2704571,601,15.901,1659.761
"27618","Poland","Europe",2021-04-21,2415993,6.39,13922,2718493,739,19.552,1679.313
"27619","Poland","Europe",2021-04-22,2495838,6.6,12763,2731256,695,18.388,1697.701
"27620","Poland","Europe",2021-04-23,2543112,6.73,10866,2742122,539,14.26,1711.961
"27621","Poland","Europe",2021-04-25,2578244,6.82,7224,2758856,193,5.106,1730.693
"27622","Poland","Europe",2021-04-27,2746824,7.27,5711,2768034,460,12.17,1743.445
"27623","Poland","Europe",2021-04-28,2852329,7.55,8893,2776927,636,16.827,1760.272
"27624","Poland","Europe",2021-04-29,2872925,7.6,8426,2785353,540,14.287,1774.559
"27625","Poland","Europe",2021-05-01,2959722,7.83,6475,2798617,422,11.165,1797.074
"27626","Poland","Europe",2021-05-03,2977374,7.88,2523,2805756,37,0.979,1801.863
"27627","Poland","Europe",2021-05-05,3308889,8.75,3899,2811951,349,9.234,1811.837
"27628","Poland","Europe",2021-05-06,3451651,9.13,6427,2818378,511,13.52,1825.357
"27629","Poland","Europe",2021-05-07,3579910,9.47,6047,2824425,452,11.959,1837.315
"27630","Poland","Europe",2021-05-08,3650119,9.66,4771,2829196,421,11.138,1848.454
"27631","Poland","Europe",2021-05-09,3671671,9.71,3856,2833052,146,3.863,1852.316
"27632","Poland","Europe",2021-05-10,3728697,9.87,2031,2835083,22,0.582,1852.898
"27633","Poland","Europe",2021-05-11,3839390,10.16,3097,2838180,302,7.99,1860.888
"27634","Poland","Europe",2021-05-13,4241956,11.22,3423,2845762,342,9.048,1879.012
